-9.248824,-8.641319
-1.3152364,-15.7296
-8.298945,2.1214921
-5.912792,-9.043646
12.40908,2.7821338
-17.055857,2.5002563
-7.0076528,21.753336
-13.859401,-17.515657
-14.599924,-19.947514
-14.332821,18.314346
-8.855074,-5.907953
3.2051404,-13.6965
25.6809,-2.1301289
-13.876206,-8.590586
-14.557439,-5.3129797
0.79130745,-13.16878
-1.3102133,-12.8095
-12.767657,-17.521349
-8.07243,-16.3287
-17.513,-11.6933155
-15.027707,-18.585348
-14.497273,-4.0897546
4.1519322,7.0349097
6.9453516,-14.436144
-8.41262,-8.335057
7.785656,-13.71873
-9.092458,-18.639938
-15.370493,-18.063755
-7.409751,-17.790993
12.646058,-6.891283
-15.424959,-3.642971
-1.5362581,-2.6827447
-9.165385,-14.988582
-20.60397,-8.881875
-19.065758,-5.6471057
6.6088057,-6.9280443
-3.5054703,-1.8156059
12.7314005,7.882312
-9.877877,-17.000032
-2.2606215,-17.229136
-9.23944,-8.036249
1.4370621,-14.960791
-2.0122201,-2.6894667
0.20307931,-15.227006
-7.270466,19.010042
-7.3268633,-6.7695312
-10.115288,-8.592733
-4.6304846,19.162512
-7.7611766,-4.474545
-12.517737,-6.271432
-15.691454,-10.32551
-9.93107,-6.280072
-9.216302,15.72905
-11.075708,-19.533194
-11.147854,-0.12730926
-9.603615,-6.5617876
18.449823,-6.7737246
-6.5678034,24.104002
18.48726,-4.9752083
25.284399,-1.9212394
-14.966506,-19.19737
0.97162235,14.721743
-5.375362,11.11504
-7.0281854,1.4633996
-16.328789,-11.692922
-18.601713,-6.5414515
-5.481563,17.459126
-11.863788,-15.406613
-8.434597,-5.1291337
-0.6534659,-18.450846
5.0680566,11.243244
0.81353456,-14.381819
15.634733,-8.104333
18.261705,-5.502771
3.9133058,17.342632
-9.216676,-15.891431
-13.244302,23.045029
-17.976751,21.929022
13.129095,6.26833
-2.072074,3.779429
16.21265,11.991828
16.633492,12.691084
26.477346,11.506081
-3.9241726,-15.605943
2.5551016,11.478386
-12.442583,-15.480349
25.071074,-1.7333777
3.4309883,6.7456427
-7.6605673,15.595791
15.294283,3.723355
15.190214,10.363941
24.720825,3.8400779
-1.6074156,3.5418115
9.409966,-12.897553
-0.3758792,-9.963467
3.7733805,12.133214
-1.0849621,3.1739652
13.437353,-3.7372653
0.24804397,14.29808
-5.0054145,12.745211
21.22026,8.477239
0.8764946,15.214809
8.343627,2.409441
1.2758533,-8.144542
14.477111,5.526255
4.474477,12.881341
-7.867956,19.665218
21.97527,10.233906
15.869127,-1.2549199
21.203634,3.0223749
-5.013703,6.44989
-19.410442,-7.3766866
11.100897,2.0191658
-18.504335,19.966625
-6.9731555,23.246283
14.655263,-3.1702552
-8.486495,23.267002
-15.435099,22.336317
9.308108,-5.185601
10.7653265,1.6190345
7.889012,-7.733477
17.782103,9.7731085
-4.5218973,18.434649
-2.3370922,-0.6196591
24.320435,-5.7277064
14.817514,9.441516
-16.076454,23.066391
21.841274,9.86173
8.38314,0.7875194
8.051873,-10.338156
-4.559927,17.440987
-7.3208985,1.116094
-3.0277758,-6.3248672
-3.8006256,11.298978
-0.20382684,1.9441541
0.2193587,-17.386957
19.079918,7.8276715
-7.584214,2.1074302
16.371222,8.467291
10.741935,4.6107187
11.175616,3.564196
-5.7630296,-0.021809293
-13.554148,24.790018
-4.35225,13.036338
-7.419615,26.110888
-17.166882,-2.6434336
-4.963851,16.638065
-16.856464,23.384258
-18.072311,23.38182
9.671026,1.6569116
13.72644,2.9030018
-0.1889049,-10.41516
17.048758,11.482093
25.645695,7.3007364
9.226667,-2.363591
-7.383075,16.405708
13.426809,4.0049033
11.906161,7.1623874
-4.4774704,13.560374
21.761984,2.9337435
15.631163,-7.1093407
-4.794265,-6.7382145
3.7159817,8.909256
-14.124882,21.768654
4.153963,-15.211283
-5.9334226,18.101168
16.800253,9.254522
0.32176465,-18.00248
0.7010443,15.995593
-16.13277,24.374416
-8.329014,24.97865
-3.4359858,-0.95904297
18.864737,4.2585754
20.870367,7.8239017
15.164351,6.6165395
-12.766805,-14.847233
-7.758435,22.657856
4.365866,6.0873556
8.71433,-6.1148133
22.965645,5.0170994
18.097996,3.593078
6.4448376,12.343581
-10.972091,21.794031
12.712322,-6.0790067
15.735636,-2.6822138
-7.807148,24.586386
13.124151,10.120441
0.7410616,-11.611376
22.520094,2.236414
10.311668,-9.4079485
18.266588,5.2664742
11.212061,-8.4233465
11.976422,-8.211274
24.141392,4.5111685
0.66460234,1.2341588
14.083541,7.892769
15.621072,9.2585
-5.318104,23.882462
-2.8883526,25.648926
16.022644,3.381203
5.098811,12.502469
2.8634627,-12.567418
23.179497,7.687783
8.900618,-4.7111673
12.943174,6.198819
-11.961643,23.035158
17.980324,1.9850267
19.566294,-0.19496325
14.992326,2.5070064
-4.351378,21.446583
16.005022,7.6228647
-5.0861254,22.646519
15.480201,4.392703
14.091827,11.522318
3.3426058,-16.050676
-10.92411,19.435131
-9.90663,23.354599
10.458692,-13.239466
7.1601377,9.626933
16.213593,4.80803
-7.9081097,14.162097
11.469066,9.67718
13.000925,1.3704833
19.977463,7.5770907
11.2774105,-1.8605319
-6.1056595,19.27116
13.743741,2.257533
11.345391,-3.7706058
23.62931,4.802283
-7.0204954,22.46686
18.644224,1.1155357
0.7661054,11.1519985
-15.215859,23.814402
6.753309,6.799468
25.704212,7.3199363
-4.2757626,25.28783
26.503534,0.89669496
19.708117,9.917511
21.106127,4.8405704
5.24449,12.272151
11.183252,5.158703
-18.600658,22.71291
-7.805025,23.85343
8.444882,-13.114954
-8.440406,26.434328
18.863382,1.8914092
20.193865,5.9521713
6.7938476,9.897836
17.122025,0.41922018
-10.090493,24.092348
18.939608,4.1254125
25.997845,-3.274416
20.857178,6.9602704
22.354803,4.066676
7.7858872,-7.8075786
13.217544,10.594658
16.597603,5.7522597
-8.961805,21.111444
14.246462,6.599621
16.958302,11.960352
23.682856,3.2785623
-10.817131,24.881361
6.659973,7.04935
-6.2004914,-16.17468
-4.4111443,24.647116
14.132042,11.352639
24.599377,0.72281533
-5.8883944,23.753336
-5.673881,10.354784
18.696014,8.640685
24.192003,3.0588048
-13.111594,23.78818
-10.651758,19.574509
25.806362,2.6687796
23.263905,6.212861
20.356401,1.5234407
